#{"t_start": 1752008647.325863, "env_id": "None"}
r,l,t
-2.568579,1,1132.881397
-2.880202,1,1132.943208
-2.9157,1,1133.013338
-2.643702,1,1133.078475
-2.857083,1,1133.137645
-2.731224,1,1133.197201
-2.821408,1,1133.263461
-2.786387,1,1133.327876
-2.572902,1,1133.389164
-2.837796,1,1133.457836
-2.998289,1,1133.515781
-2.912054,1,1133.570032
-2.896062,1,1133.631465
-2.847124,1,1133.703348
-2.857699,1,1133.765068
-2.978076,1,1133.819434
-2.72638,1,1133.888287
-2.983881,1,1133.955168
-2.640144,1,1134.016703
-2.838924,1,1134.072495
-2.793719,1,1134.139597
-2.873405,1,1134.199526
-2.743127,1,1134.254108
-2.913517,1,1134.315501
-2.757994,1,1134.382514
-2.871596,1,1134.435109
-2.85415,1,1134.500178
-2.767911,1,1134.573116
-2.878519,1,1134.634692
-2.618445,1,1134.691133
-2.702838,1,1134.755455
-2.799986,1,1134.825763
-2.75911,1,1134.884465
-2.747553,1,1134.940287
-2.713377,1,1135.009758
-2.946094,1,1135.065344
-2.620001,1,1135.129426
-2.780779,1,1135.184828
-2.73345,1,1135.255079
-2.942159,1,1135.320921
-2.784657,1,1135.382352
-2.896665,1,1135.447915
-2.767158,1,1135.50823
-2.998382,1,1135.565262
-2.638566,1,1135.627882
-2.892575,1,1135.68725
-2.971852,1,1135.74454
-2.735567,1,1135.809098
-2.882314,1,1135.87854
-2.840049,1,1135.936628
-2.769603,1,1135.994715
-2.843492,1,1136.061172
-2.816391,1,1136.128236
-2.621023,1,1136.193634
-2.771784,1,1136.249657
-2.693844,1,1136.301903
-2.89367,1,1136.362818
-2.801208,1,1136.431534
-2.751119,1,1136.496794
-2.664035,1,1136.54829
-2.820105,1,1136.613366
-2.811304,1,1136.680687
-2.794822,1,1136.745701
-2.86794,1,1136.797495
-2.837454,1,1136.855455
-2.711214,1,1136.920909
-2.684479,1,1136.981265
-2.759945,1,1137.047086
-2.817382,1,1137.115294
-2.768089,1,1137.181068
-2.667688,1,1137.24484
-2.586632,1,1137.307037
-2.711961,1,1137.365453
-2.785509,1,1137.430548
-2.734351,1,1137.498035
-2.613353,1,1137.562856
-2.662569,1,1137.627827
-2.807198,1,1137.684077
-2.812149,1,1137.745141
-2.739786,1,1137.813781
-2.664889,1,1137.884552
-2.784384,1,1137.949603
-2.796521,1,1138.005971
-2.731935,1,1138.071945
-2.81624,1,1138.136029
-2.704292,1,1138.197737
-2.857868,1,1138.26575
-2.748819,1,1138.320506
-2.813146,1,1138.384585
-2.90308,1,1138.456702
-2.813223,1,1138.514213
-2.822462,1,1138.576666
-2.698011,1,1138.651
-2.670604,1,1138.717562
-2.718931,1,1138.771413
-2.779887,1,1138.833682
-2.765821,1,1138.898871
-2.882531,1,1138.956396
-3.006498,1,1139.019198
-2.565987,1,1139.083226
-2.838231,1,1139.149623
-2.939361,1,1139.213218
-2.877049,1,1139.272673
-2.846651,1,1139.335809
-2.668012,1,1139.39907
-2.6087,1,1139.461214
-2.765143,1,1139.518828
-2.585742,1,1139.580261
-2.716624,1,1139.652221
-2.686335,1,1139.719656
-2.881342,1,1139.775725
-2.749562,1,1139.844804
-2.986719,1,1139.913221
-2.680712,1,1139.981431
-2.616319,1,1140.038645
-2.59343,1,1140.115194
-2.641605,1,1140.19458
-2.619958,1,1140.281846
-2.758646,1,1140.362479
-2.561804,1,1140.430856
-2.790442,1,1140.489555
-2.650645,1,1140.556982
-2.661344,1,1140.620014
-2.873588,1,1140.69684
-2.655327,1,1140.762833
-2.925713,1,1140.82936
-2.639428,1,1140.910928
-2.857598,1,1140.974929
-2.709317,1,1141.041018
-2.827598,1,1141.140988
-2.752253,1,1141.211417
-2.99221,1,1141.274674
-2.841702,1,1141.344541
-2.798821,1,1141.400498
-2.769856,1,1141.463801
-2.728659,1,1141.522941
-2.775517,1,1141.596131
-2.700811,1,1141.65238
-2.897393,1,1141.721685
-2.670401,1,1141.786194
-2.788182,1,1141.849343
-2.800251,1,1141.905454
-2.747737,1,1141.971874
-2.69436,1,1142.031468
-2.744681,1,1142.090733
-2.903342,1,1142.152558
-2.733749,1,1142.227376
-2.839951,1,1142.279658
-2.710981,1,1142.346823
-2.744374,1,1142.405791
-2.964755,1,1142.469211
-2.69257,1,1142.52663
-2.694918,1,1142.593373
-2.849728,1,1142.652213
-2.677096,1,1142.718671
-2.866774,1,1142.778002
-2.758773,1,1142.846387
-2.690107,1,1142.906993
-2.875305,1,1142.972045
-2.638945,1,1143.045771
-2.800898,1,1143.122097
-2.854779,1,1143.184555
-2.896001,1,1143.250647
-2.82242,1,1143.315834
-2.807714,1,1143.371152
-2.812793,1,1143.435874
-2.705762,1,1143.494956
-2.760708,1,1143.551749
-2.760727,1,1143.616642
-2.887724,1,1143.674029
-2.54991,1,1143.73605
-3.049106,1,1143.803751
-2.631942,1,1143.863699
-2.818352,1,1143.920563
-2.82324,1,1143.987838
-2.773222,1,1144.054024
-2.595737,1,1144.126809
-2.77646,1,1144.18152
-2.835121,1,1144.238635
-2.842103,1,1144.310698
-2.757096,1,1144.366221
-2.684182,1,1144.430762
-2.827145,1,1144.496964
-2.837696,1,1144.560287
-2.932477,1,1144.625561
-2.825574,1,1144.68758
-2.797571,1,1144.747984
-2.834459,1,1144.811623
-2.703278,1,1144.87144
-2.860158,1,1144.932379
-2.68938,1,1144.986481
-2.6833,1,1145.048259
-2.789718,1,1145.108963
-2.900725,1,1145.180393
-2.715554,1,1145.247002
-2.822642,1,1145.310958
-2.717474,1,1145.374954
-2.676386,1,1145.43654
-2.775624,1,1145.504936
-2.709012,1,1145.56505
-2.546344,1,1145.624297
-2.7206,1,1145.694144
-2.834714,1,1145.749938
-2.868861,1,1145.81414
-2.923348,1,1145.883593
-2.791926,1,1145.939967
-2.695027,1,1145.995746
-2.64219,1,1146.060616
-2.763038,1,1146.136842
-2.741333,1,1146.195381
-2.864784,1,1146.259947
-2.590497,1,1146.319725
-2.939282,1,1146.386604
-2.726652,1,1146.44599
-2.76843,1,1146.520945
-2.757423,1,1146.58532
-2.789011,1,1146.645599
-2.813524,1,1146.70089
-2.859271,1,1146.761366
-2.703611,1,1146.817101
-2.87569,1,1146.889059
-2.774452,1,1146.954568
-2.661775,1,1147.017537
-2.907675,1,1147.078565
-2.807508,1,1147.146263
-2.93788,1,1147.204344
-2.920687,1,1147.267125
-2.650398,1,1147.329925
-2.655334,1,1147.419661
-2.754327,1,1147.488751
-2.81098,1,1147.56151
-2.664145,1,1147.62284
-3.031196,1,1147.686146
-2.740672,1,1147.746037
-2.744223,1,1147.812046
-2.611496,1,1147.872641
-2.863,1,1147.93714
-2.936972,1,1147.99944
-2.794141,1,1148.0704
-2.566271,1,1148.135604
-2.775294,1,1148.213202
-2.789231,1,1148.284262
-2.682585,1,1148.352424
-2.71559,1,1148.433671
-2.785505,1,1148.509165
-2.719492,1,1148.569734
-2.84467,1,1148.633777
-2.695724,1,1148.688797
-2.788118,1,1148.750813
-2.779707,1,1148.812282
-2.970331,1,1148.871034
-2.852493,1,1148.937854
-2.863291,1,1149.003438
-2.687543,1,1149.066224
-2.76463,1,1149.12492
-2.674413,1,1149.199176
-2.659437,1,1149.255388
-2.843605,1,1149.318105
-2.724721,1,1149.383785
-2.839467,1,1149.448259
-2.734773,1,1149.504121
-2.754063,1,1149.569932
-2.816329,1,1149.638092
-2.892562,1,1149.699726
-2.708213,1,1149.76434
-2.83121,1,1149.818186
-2.657256,1,1149.877577
-2.577625,1,1149.943431
-2.928558,1,1150.0052
-2.749558,1,1150.063792
-2.769782,1,1150.127154
-2.646963,1,1150.188118
-2.78256,1,1150.253675
-2.644317,1,1150.313924
-2.775233,1,1150.377931
-2.790873,1,1150.45087
-2.655979,1,1150.521236
-2.905042,1,1150.578783
-2.736976,1,1150.648038
-3.114095,1,1150.708256
-2.814532,1,1150.77223
-2.943434,1,1150.841878
-2.535408,1,1150.904232
-2.822055,1,1150.966575
-2.739401,1,1151.026312
-2.962993,1,1151.089945
-2.922033,1,1151.154011
-2.753445,1,1151.218829
-2.852712,1,1151.278407
-2.690232,1,1151.338106
-2.639713,1,1151.403278
-2.700232,1,1151.469406
-2.731754,1,1151.529517
-2.792171,1,1151.615429
-2.786568,1,1151.684241
-2.939865,1,1151.740874
-2.93088,1,1151.796549
-2.823756,1,1151.868051
-2.782105,1,1151.934018
-2.633511,1,1151.991133
-2.736166,1,1152.056056
-2.835479,1,1152.132363
-2.699669,1,1152.197689
-2.890719,1,1152.268035
-2.868529,1,1152.341884
-2.890999,1,1152.411653
-2.669991,1,1152.477641
-2.653252,1,1152.541135
-2.881653,1,1152.613611
-2.902709,1,1152.680876
-2.654137,1,1152.746458
-2.850181,1,1152.81005
-2.917002,1,1152.871592
-2.6851,1,1152.93635
-2.777427,1,1153.001208
-2.904653,1,1153.068652
-2.639267,1,1153.126243
-2.599088,1,1153.196649
-2.848247,1,1153.260506
-2.687239,1,1153.315385
-2.781959,1,1153.372283
-2.873116,1,1153.441985
-2.746057,1,1153.512931
-2.844964,1,1153.573057
-2.65857,1,1153.632099
-2.78681,1,1153.703666
-2.791426,1,1153.765743
-2.842269,1,1153.82562
-2.797943,1,1153.890588
-2.765569,1,1153.954781
-2.711536,1,1154.019383
-2.796223,1,1154.077464
-2.661247,1,1154.139815
-2.572434,1,1154.205169
-2.797975,1,1154.277747
-2.882707,1,1154.332422
-2.778676,1,1154.390326
-2.811298,1,1154.452978
-2.932604,1,1154.519263
-2.729112,1,1154.584169
-2.821345,1,1154.647945
-2.839539,1,1154.704415
-2.778358,1,1154.7676
-2.694638,1,1154.830404
-2.73477,1,1154.888364
-2.740857,1,1154.955105
-2.994526,1,1155.018409
-2.662295,1,1155.082333
-2.848141,1,1155.145375
-2.877905,1,1155.19957
-2.73389,1,1155.261431
-2.701824,1,1155.327955
-2.980267,1,1155.391111
-2.878191,1,1155.463402
-2.761818,1,1155.558669
-2.655056,1,1155.63222
-2.817041,1,1155.692006
-2.792372,1,1155.753222
-2.880612,1,1155.822417
-2.716218,1,1155.885956
-2.756645,1,1155.949742
-2.626141,1,1156.00852
-2.839195,1,1156.07017
-2.546503,1,1156.13767
-2.720789,1,1156.209318
-2.832249,1,1156.277027
-2.827578,1,1156.329091
-2.866755,1,1156.399929
-2.88265,1,1156.455604
-2.751506,1,1156.511214
-2.634241,1,1156.574376
-3.018876,1,1156.648287
-2.662691,1,1156.711607
-2.75193,1,1156.770571
-2.764924,1,1156.829529
-2.764727,1,1156.900346
-2.813323,1,1156.961494
-2.830704,1,1157.026104
-2.934111,1,1157.093274
-2.815839,1,1157.190597
-2.842192,1,1157.248442
-2.835376,1,1157.317112
-2.757031,1,1157.380751
-2.848804,1,1157.443196
-2.784213,1,1157.500481
-2.677616,1,1157.566583
-2.848595,1,1157.630486
-2.605555,1,1157.694181
-2.811644,1,1157.750148
-2.713807,1,1157.831316
-2.83454,1,1157.893492
-2.879653,1,1157.954743
-2.612842,1,1158.02564
-2.608782,1,1158.095542
-2.713901,1,1158.15803
-2.918593,1,1158.213502
-2.846627,1,1158.281993
-2.620112,1,1158.341711
-2.769304,1,1158.407667
-2.746748,1,1158.465819
-2.792319,1,1158.531533
-2.660592,1,1158.609421
-2.7877,1,1158.670672
-2.808662,1,1158.750595
-2.733709,1,1158.815362
-2.667563,1,1158.8757
-2.940621,1,1158.941783
-2.713511,1,1159.000101
-2.712404,1,1159.070045
-2.620774,1,1159.146776
-2.739349,1,1159.225953
-2.66895,1,1159.287605
-2.831173,1,1159.344764
-2.764499,1,1159.417774
-2.864918,1,1159.478807
-2.657045,1,1159.535496
-2.780073,1,1159.611634
-2.708656,1,1159.671519
-2.62481,1,1159.730859
-2.873797,1,1159.794055
-2.81995,1,1159.865336
-2.492022,1,1159.918712
-2.747081,1,1159.976522
-2.965748,1,1160.046259
-2.711541,1,1160.12321
-2.78018,1,1160.181336
-2.849378,1,1160.251848
-2.779837,1,1160.320632
-2.781501,1,1160.380748
-2.669591,1,1160.444866
-2.65033,1,1160.516407
-2.698782,1,1160.579346
-2.625375,1,1160.635262
-2.831334,1,1160.701558
-2.888174,1,1160.768744
-2.659058,1,1160.837373
-2.737788,1,1160.894735
-2.835407,1,1160.972113
-2.767136,1,1161.034876
-2.899845,1,1161.09216
-2.589843,1,1161.159066
-2.685054,1,1161.229256
-2.687719,1,1161.287194
-2.871093,1,1161.340383
-2.843938,1,1161.405873
-2.890961,1,1161.466697
-2.711252,1,1161.537068
-2.902625,1,1161.593612
-2.48702,1,1161.663217
-2.783901,1,1161.744003
-2.731394,1,1161.809665
-2.80927,1,1161.879591
-2.703358,1,1161.953771
-2.719597,1,1162.011707
-2.840766,1,1162.078794
-2.802212,1,1162.151554
-2.827427,1,1162.223288
-2.750449,1,1162.281162
-2.799198,1,1162.346437
-2.834841,1,1162.409578
-2.796427,1,1162.466141
-2.836901,1,1162.527529
-2.743854,1,1162.59005
-2.742014,1,1162.664497
-2.743615,1,1162.720294
-2.839492,1,1162.786242
-2.771159,1,1162.85176
-2.786154,1,1162.91143
-2.677676,1,1162.963902
-2.660659,1,1163.024611
-2.853668,1,1163.096195
-2.781991,1,1163.162764
-2.7808,1,1163.219626
-2.909509,1,1163.287811
-2.806435,1,1163.351598
-2.632744,1,1163.408987
-2.632036,1,1163.47043
-2.798788,1,1163.537811
-2.638059,1,1163.604755
-2.642584,1,1163.665142
-2.720303,1,1163.73222
-2.76884,1,1163.795062
-2.899671,1,1163.867696
-2.854057,1,1163.932987
-2.786911,1,1164.000539
-2.852573,1,1164.061475
-2.810571,1,1164.121093
-2.800572,1,1164.195393
-2.73372,1,1164.251807
-2.96623,1,1164.307741
-2.799493,1,1164.37794
-2.737158,1,1164.447649
-2.813858,1,1164.503786
-2.893836,1,1164.55958
-2.929869,1,1164.630232
-2.80449,1,1164.695942
-2.692568,1,1164.751405
-2.899532,1,1164.824026
-2.981946,1,1164.899614
-2.798663,1,1164.957556
-2.659238,1,1165.014312
-2.83777,1,1165.088639
-3.027149,1,1165.145898
-2.706028,1,1165.213733
-2.743742,1,1165.281717
-2.785737,1,1165.340563
-2.7493,1,1165.410993
-2.53178,1,1165.467492
-2.6857,1,1165.536015
-2.63119,1,1165.597556
-2.907871,1,1165.662875
-2.857573,1,1165.731902
-2.760308,1,1165.792871
-2.772875,1,1165.855133
-2.756982,1,1165.915095
-2.717862,1,1165.974228
-2.522659,1,1166.04418
-2.74924,1,1166.101127
-2.630489,1,1166.162248
-2.654324,1,1166.226187
-2.699428,1,1166.295236
-2.821789,1,1166.364411
-2.697156,1,1166.422612
-2.578165,1,1166.485553
-2.73667,1,1166.546022
-2.883624,1,1166.598832
-2.718583,1,1166.668628
-2.751419,1,1166.734062
-2.90382,1,1166.790478
-2.729808,1,1166.847305
-2.72365,1,1166.922737
-2.648052,1,1166.981153
-2.631994,1,1167.046701
-2.940759,1,1167.111212
-2.713846,1,1167.173102
-2.730181,1,1167.232363
-2.853454,1,1167.297588
-2.745962,1,1167.360896
-2.641552,1,1167.420401
-2.782995,1,1167.488607
-2.877429,1,1167.548869
-2.797879,1,1167.604245
-2.740825,1,1167.669689
-2.639115,1,1167.737301
-2.844742,1,1167.795468
-2.864472,1,1167.854567
-2.935089,1,1167.940135
-2.941972,1,1168.011473
-2.862324,1,1168.080325
-2.574836,1,1168.142409
-2.757014,1,1168.209997
-2.792751,1,1168.264872
-2.745231,1,1168.331374
-2.759526,1,1168.386284
-2.636667,1,1168.446585
-2.814209,1,1168.511856
-2.698226,1,1168.582394
-2.68049,1,1168.647918
-2.75121,1,1168.706895
-2.852535,1,1168.770259
-2.578363,1,1168.840462
-2.696952,1,1168.917714
-2.59562,1,1168.998274
-2.963891,1,1169.085783
-2.754748,1,1169.170198
-2.672131,1,1169.25209
-2.737499,1,1169.331133
-2.686123,1,1169.422285
-2.799388,1,1169.505411
-2.817181,1,1169.588193
-2.941018,1,1169.66912
-2.850243,1,1169.749841
-2.831605,1,1169.834739
-2.77989,1,1169.91904
-2.737013,1,1170.002243
-2.822738,1,1170.092542
-2.848543,1,1170.181832
-2.87268,1,1170.278213
-2.888237,1,1170.357062
-2.794621,1,1170.437933
-2.907879,1,1170.522372
-2.7242,1,1170.625937
-2.765,1,1170.716526
-2.776707,1,1170.806864
-2.917042,1,1170.897488
-2.735026,1,1170.996555
-2.69783,1,1171.091324
-2.844583,1,1171.174099
-2.768026,1,1171.256778
-2.769837,1,1171.343621
-2.763958,1,1171.4249
-2.889276,1,1171.510208
-2.763846,1,1171.577105
-2.751215,1,1171.64912
-2.591274,1,1171.716119
-2.582572,1,1171.782306
-2.649737,1,1171.846878
-2.793885,1,1171.921897
-2.712914,1,1172.000915
-2.877472,1,1172.060157
-2.765616,1,1172.129256
-2.692186,1,1172.186469
-2.889479,1,1172.261167
-2.851557,1,1172.318181
-2.863285,1,1172.379752
-2.762334,1,1172.450782
-2.655684,1,1172.513133
-2.668685,1,1172.57121
-2.702166,1,1172.635935
-2.872982,1,1172.702411
-2.688264,1,1172.760322
-2.849784,1,1172.818699
-2.642238,1,1172.888605
-2.766301,1,1172.950416
-2.86568,1,1173.01125
-2.864278,1,1173.07205
-2.674855,1,1173.13717
-2.754279,1,1173.200852
-2.921958,1,1173.263212
-2.856337,1,1173.336463
-2.500618,1,1173.396987
-2.969486,1,1173.459825
-2.735896,1,1173.512259
-2.807681,1,1173.582254
-2.906534,1,1173.641421
-2.600145,1,1173.711303
-2.871374,1,1173.777561
-2.811803,1,1173.844129
-2.823863,1,1173.901809
-2.750896,1,1173.963972
-2.65249,1,1174.038924
-2.705601,1,1174.102626
-2.80089,1,1174.158933
-2.908995,1,1174.219486
-2.811138,1,1174.297509
-2.818655,1,1174.356548
-2.731198,1,1174.418504
-2.878049,1,1174.476947
-2.509834,1,1174.550018
-2.665693,1,1174.610207
-2.759484,1,1174.673235
-2.785532,1,1174.744859
-2.751764,1,1174.802197
-2.792018,1,1174.860304
-2.736229,1,1174.926656
-2.910293,1,1174.989484
-2.827688,1,1175.061996
-2.937798,1,1175.130948
-2.770447,1,1175.194293
-2.767142,1,1175.25775
-2.885212,1,1175.313529
-2.730745,1,1175.377347
-2.619922,1,1175.438011
-2.644227,1,1175.50313
-2.877609,1,1175.569444
-2.784819,1,1175.631418
-2.721172,1,1175.694325
-2.919232,1,1175.761
-2.838872,1,1175.816334
-2.635575,1,1175.882799
-2.830701,1,1175.949952
-2.709561,1,1176.009718
-2.749778,1,1176.065123
-2.677481,1,1176.134728
-2.764436,1,1176.191345
-2.78923,1,1176.259396
-2.70502,1,1176.321305
-2.651329,1,1176.390896
-2.679364,1,1176.468635
-2.842726,1,1176.525614
-2.764101,1,1176.596735
-2.876765,1,1176.664444
-2.704679,1,1176.726125
-2.757676,1,1176.78468
-2.694469,1,1176.854486
-2.885295,1,1176.918399
-2.641659,1,1176.982362
-2.835872,1,1177.051605
-2.67837,1,1177.120788
-2.575959,1,1177.181371
-2.82492,1,1177.25411
-2.685474,1,1177.318593
-2.646105,1,1177.378474
-2.883549,1,1177.435037
-2.815329,1,1177.496117
-2.669464,1,1177.568432
-2.874652,1,1177.631243
-2.698446,1,1177.689023
-2.746193,1,1177.759656
-2.745838,1,1177.826714
-2.672968,1,1177.88652
-2.784765,1,1177.947275
-2.746488,1,1178.014534
-2.659115,1,1178.08232
-2.756434,1,1178.139258
-2.793771,1,1178.212716
-2.681074,1,1178.266227
-2.776429,1,1178.323122
-2.767549,1,1178.386391
-2.721661,1,1178.461826
-2.913683,1,1178.51959
-2.638756,1,1178.582938
-2.786963,1,1178.643157
-2.741207,1,1178.71975
-2.792855,1,1178.785457
-2.720699,1,1178.84559
-2.649792,1,1178.909128
-2.825646,1,1178.976292
-2.831122,1,1179.042523
-2.692685,1,1179.099115
-2.919159,1,1179.252391
-2.585379,1,1179.323993
-2.828251,1,1179.395012
-2.799556,1,1179.464648
-2.977946,1,1179.529336
-2.70218,1,1179.59663
-3.001477,1,1179.664293
-2.489734,1,1179.731027
-2.894595,1,1179.784068
-2.809592,1,1179.844783
-2.746097,1,1179.91681
-2.674949,1,1179.980472
-2.941955,1,1180.040845
-2.764746,1,1180.108535
-2.71383,1,1180.178309
-2.614001,1,1180.234101
-2.661475,1,1180.300043
-3.048286,1,1180.358335
-2.808107,1,1180.428439
-2.634591,1,1180.497663
-2.680981,1,1180.565099
-2.692072,1,1180.640264
-2.714448,1,1180.697025
-2.693021,1,1180.76025
-2.758235,1,1180.83359
-2.617995,1,1180.895968
-2.915089,1,1180.953821
-2.672971,1,1181.023078
-2.77654,1,1181.101584
-2.662733,1,1181.160262
-2.769794,1,1181.225138
-2.742906,1,1181.292578
-2.936167,1,1181.35365
-2.941824,1,1181.412199
-2.851147,1,1181.479334
-2.691527,1,1181.549074
-2.821899,1,1181.604398
-2.81925,1,1181.662
-2.775744,1,1181.752574
-2.638388,1,1181.821293
-2.734419,1,1181.884059
-2.760623,1,1181.952303
-2.776014,1,1182.017604
-2.823371,1,1182.082473
-2.811816,1,1182.144441
-2.743588,1,1182.205687
-2.839018,1,1182.27582
-2.740396,1,1182.339717
-2.869654,1,1182.401865
-2.812455,1,1182.46851
-2.823997,1,1182.529848
-2.875689,1,1182.587422
-2.753244,1,1182.656661
-2.964557,1,1182.719729
-2.805103,1,1182.790755
-2.754978,1,1182.848774
-2.788372,1,1182.917877
-2.789628,1,1182.977913
-2.683739,1,1183.033157
-2.868379,1,1183.104007
-2.883545,1,1183.179398
-2.628662,1,1183.235503
-2.766457,1,1183.30069
-2.688935,1,1183.365083
-2.623247,1,1183.427904
-2.68026,1,1183.485167
-2.915757,1,1183.553349
-2.724075,1,1183.617567
-2.555251,1,1183.694757
-2.951112,1,1183.777386
-2.733624,1,1183.855618
-2.819395,1,1183.925693
-2.762229,1,1184.016609
-2.755406,1,1184.096777
-2.878291,1,1184.170911
-2.747526,1,1184.249368
-2.722113,1,1184.333899
-2.549907,1,1184.398392
-2.68281,1,1184.465549
-2.790098,1,1184.542871
-2.860321,1,1184.611238
-2.714833,1,1184.684928
-2.76188,1,1184.749256
-2.900085,1,1184.819049
-2.849172,1,1184.897094
-2.734336,1,1184.969582
-2.835751,1,1185.039864
-2.784599,1,1185.107687
-2.76784,1,1185.177066
-2.782655,1,1185.234983
-2.650173,1,1185.299455
-2.836034,1,1185.364192
-2.722583,1,1185.433796
-2.880901,1,1185.496933
-2.823319,1,1185.560024
-2.754589,1,1185.621393
-2.795989,1,1185.683568
-2.852505,1,1185.747039
-2.848438,1,1185.819403
-2.634641,1,1185.877601
-2.85794,1,1185.94205
-2.74569,1,1186.011002
-2.826939,1,1186.075049
-2.751935,1,1186.136083
-2.776049,1,1186.198164
-2.641292,1,1186.269703
-2.669812,1,1186.329593
-2.831394,1,1186.397811
-2.667408,1,1186.46979
-2.744807,1,1186.534605
-2.79439,1,1186.600066
-2.878707,1,1186.674818
-2.798565,1,1186.736532
-2.796044,1,1186.794347
-2.691312,1,1186.860336
-2.91358,1,1186.932859
-2.75361,1,1186.990358
-2.740251,1,1187.056265
-2.874249,1,1187.131273
-2.817713,1,1187.195473
-2.79394,1,1187.262558
-2.940069,1,1187.331742
-2.858907,1,1187.397737
-2.718779,1,1187.453782
-2.951774,1,1187.523024
-2.698774,1,1187.595834
-2.931352,1,1187.65664
-2.812936,1,1187.719791
-2.655046,1,1187.790321
-2.692614,1,1187.851228
-2.803571,1,1187.912604
-2.695592,1,1187.975849
-2.691973,1,1188.047397
-2.786518,1,1188.116938
-2.755072,1,1188.171073
-2.838043,1,1188.234406
-2.778769,1,1188.312762
-2.716036,1,1188.371936
-2.780512,1,1188.433236
-2.836631,1,1188.506813
-2.778285,1,1188.567654
-2.810634,1,1188.631858
-2.889787,1,1188.692104
-2.641844,1,1188.778016
-2.695423,1,1188.847109
-2.93307,1,1188.91615
-2.732832,1,1188.982965
-2.792093,1,1189.058883
-2.823362,1,1189.128801
-2.764241,1,1189.196242
-2.928572,1,1189.263596
-2.801582,1,1189.323086
-2.856861,1,1189.379629
-2.777924,1,1189.497561
-2.672414,1,1189.570547
-2.583854,1,1189.631343
-2.875155,1,1189.71553
-2.912776,1,1189.805991
-2.651237,1,1189.869573
-2.948347,1,1189.970034
-2.898759,1,1190.036775
-2.818655,1,1190.102249
-2.859209,1,1190.173328
-2.772389,1,1190.233924
-2.810906,1,1190.288176
-2.748183,1,1190.364568
-2.939521,1,1190.438303
-2.787733,1,1190.501467
-2.89991,1,1190.574456
-2.824034,1,1190.647632
-2.628068,1,1190.705347
-2.797753,1,1190.766075
-2.727559,1,1190.832902
-2.664422,1,1190.903756
-2.812299,1,1190.968891
-2.822766,1,1191.029587
-2.841311,1,1191.104789
-2.74643,1,1191.161002
-2.671001,1,1191.230091
-2.7551,1,1191.296711
-2.856526,1,1191.359169
-2.684871,1,1191.416041
-2.862064,1,1191.482418
-2.883402,1,1191.561995
-2.962662,1,1191.617766
-2.739884,1,1191.677217
-2.590661,1,1191.761658
-2.690336,1,1191.817949
-2.85611,1,1191.879318
-2.730188,1,1191.962567
-2.81113,1,1192.055241
-2.735592,1,1192.12018
-2.747109,1,1192.190346
-2.997498,1,1192.257411
-2.871432,1,1192.326589
-2.844128,1,1192.392912
-2.902743,1,1192.461695
-2.659279,1,1192.528183
-2.900719,1,1192.585066
-2.787401,1,1192.660866
-2.683019,1,1192.750744
-3.067563,1,1192.817787
-2.540941,1,1192.881852
-2.639588,1,1192.948917
-2.759096,1,1193.013159
-2.526738,1,1193.073079
-2.93704,1,1193.134887
-2.602232,1,1193.204684
-2.680096,1,1193.266132
-2.866647,1,1193.324858
-2.7435,1,1193.383738
-2.716054,1,1193.452365
-2.742319,1,1193.514799
-2.751627,1,1193.579075
-2.766474,1,1193.64779
-2.664775,1,1193.699656
-2.697054,1,1193.760491
-2.808901,1,1193.828334
-2.657068,1,1193.898806
-2.943705,1,1193.957891
-2.831263,1,1194.025009
-2.724517,1,1194.099007
-2.701918,1,1194.156455
-2.791208,1,1194.213104
-2.843614,1,1194.281154
-2.657611,1,1194.344898
-2.820342,1,1194.407571
-2.917932,1,1194.463168
-2.674674,1,1194.533229
-2.670323,1,1194.598101
-2.792508,1,1194.654435
-2.722551,1,1194.725233
-2.73131,1,1194.796748
-2.718064,1,1194.857808
-2.718871,1,1194.916148
-2.782862,1,1194.985394
-2.697702,1,1195.061594
-2.727196,1,1195.113626
-3.020589,1,1195.169667
-2.713089,1,1195.234881
-2.747543,1,1195.310899
-2.941929,1,1195.366695
-2.842582,1,1195.421702
-2.950985,1,1195.495561
-2.871252,1,1195.567263
-2.994095,1,1195.625579
-2.7757,1,1195.695394
-2.730454,1,1195.764613
-2.863245,1,1195.825415
-2.911903,1,1195.893384
-2.785053,1,1195.964647
-2.964686,1,1196.026318
-2.757393,1,1196.083602
-2.673413,1,1196.147842
-2.938836,1,1196.215408
-2.763573,1,1196.280585
-2.917473,1,1196.336277
-2.740833,1,1196.397741
-2.794696,1,1196.466251
-2.926621,1,1196.535316
-2.790946,1,1196.591115
-2.704434,1,1196.662389
-2.951621,1,1196.729427
-2.920077,1,1196.781322
-2.730009,1,1196.835466
-2.711652,1,1196.905295
-2.865118,1,1196.975196
-2.696159,1,1197.033012
-2.794335,1,1197.092545
-2.778555,1,1197.165629
-2.817353,1,1197.232527
-2.747499,1,1197.298025
-2.72185,1,1197.365065
-2.812942,1,1197.431212
-2.673338,1,1197.485815
-2.789163,1,1197.55191
-2.908429,1,1197.616867
-2.720723,1,1197.67426
-2.827828,1,1197.741458
-2.884731,1,1197.799774
-2.64448,1,1197.867244
-2.831455,1,1197.935309
-2.752008,1,1197.996223
-2.806217,1,1198.066205
-2.770269,1,1198.128734
-2.938693,1,1198.197688
-2.739378,1,1198.261334
-2.808647,1,1198.323718
